age,name,sex,vowel,stress,word,F1,F2,t
54,SB,F,AO,1,ALL,533.2,980.4,2608.487
54,SB,F,UH,1,LOOKING,409.6,1008,2608.736
54,SB,F,IH,0,LOOKING,439.1,2309.3,2608.894
54,SB,F,AE,1,BACK,726.6,1266.8,2609.06
54,SB,F,AW,1,NOW,601.7,1429.6,2609.347
54,SB,F,AH,0,ERM,557,1777.9,2610.771
54,SB,F,AY,1,I,587,1404.6,2611.13
54,SB,F,AH,0,REMEMBER,438.5,1455.2,2611.2
54,SB,F,EH,1,REMEMBER,595.5,1432.2,2611.293
54,SB,F,ER,0,REMEMBER,480.4,917.9,2611.421
54,SB,F,AH,1,ONE,611.5,1069.9,2611.627
54,SB,F,IH,1,YEAR,457.4,2371.6,2611.847
54,SB,F,IY,1,WE,441.1,2213.6,2612.023
54,SB,F,AO,1,ALL,542.1,977.3,2612.083
54,SB,F,AA,1,GOT,661.5,1216.6,2612.297
54,SB,F,AH,0,A,581.1,1109.7,2612.411
54,SB,F,AE,1,BRAND,647.5,1415.4,2612.544
54,SB,F,UW,1,NEW,491.2,2251.6,2612.718
54,SB,F,AY,1,BIKE,677.8,1428.1,2612.928
54,SB,F,IY,0,THE,436.1,2490.2,2613.501
54,SB,F,OW,1,ONLY,559.7,1107.2,2613.572
54,SB,F,IY,0,ONLY,424.4,2059.8,2613.831
54,SB,F,AY,1,TIME,666.8,1432.5,2614.081
54,SB,F,IY,1,WE,516.5,2141.4,2614.278
54,SB,F,EH,1,EVER,547.9,1935.4,2614.338
54,SB,F,ER,0,EVER,460.1,1347.8,2614.477
54,SB,F,IH,1,DID,491.2,2671.7,2614.624
54,SB,F,AO,1,ALL,542.9,1062.5,2614.774
54,SB,F,IY,1,THREE,429.3,2736,2615.194
54,SB,F,IH,1,SISTERS,451.3,1862.6,2615.683
54,SB,F,ER,0,SISTERS,506,1489.9,2615.964
54,SB,F,AH,0,AND,468,1291.7,2616.143
54,SB,F,AY,1,MY,577.5,1085.5,2616.3
54,SB,F,AH,1,BROTHER,516.3,861.3,2616.473
54,SB,F,ER,0,BROTHER,643.9,1334.4,2616.623
54,SB,F,AH,0,ERM,551.5,1639.8,2617.83
54,SB,F,AH,1,BUT,545.4,898,2620.005
54,SB,F,AH,1,OTHER,555.2,878.3,2620.108
54,SB,F,ER,0,OTHER,453.8,1411.4,2620.277
54,SB,F,AH,0,THAN,476.2,1451.4,2620.35
54,SB,F,AE,1,THAT,772.6,1431,2620.611
54,SB,F,IY,1,WE,419.2,1873.4,2621.041
54,SB,F,IH,1,DIDN'T,427.6,1961.4,2621.154
54,SB,F,IH,1,GET,430.6,1733.1,2621.288
54,SB,F,AH,0,A,663.8,1753.9,2621.394
54,SB,F,AA,1,LOT,699.1,939.9,2621.704
54,SB,F,AH,1,BUT,537.2,862.1,2622.663
54,SB,F,AY,1,MY,504.1,941.7,2622.815
54,SB,F,AH,1,MUM,530.6,850.5,2622.969
54,SB,F,OW,1,Y'KNOW,596.2,1236.6,2623.62
54,SB,F,AH,0,AND,509.1,1280.4,2623.682
54,SB,F,AE,1,DAD,747.4,1426.5,2623.889
54,SB,F,EY,1,MADE,589,1747.9,2624.125
54,SB,F,IH,1,IT,515.6,1882.4,2624.42
54,SB,F,OW,1,Y'KNOW,462.7,1227.7,2624.9
54,SB,F,EY,1,THEY'D,419.8,1418,2624.988
54,SB,F,EH,1,DECORATE,570.9,1721.5,2625.113
54,SB,F,ER,0,DECORATE,561.1,1679.3,2625.28
54,SB,F,AH,0,THE,543.2,1626.3,2625.473
54,SB,F,AW,1,HOUSE,767.3,1500,2625.635
54,SB,F,AY,1,EXCITING,738.5,1256.2,2626.542
54,SB,F,IH,0,EXCITING,504.8,2657.1,2626.906
54,SB,F,AY,1,I,659.1,1350.7,2627.124
54,SB,F,AH,0,REMEMBER,530.1,1565,2627.263
54,SB,F,EH,1,REMEMBER,535.2,1327.3,2627.339
54,SB,F,ER,0,REMEMBER,533.7,1286.3,2627.49
54,SB,F,AO,1,ALL,547.7,936.8,2627.566
54,SB,F,AW,1,OUR,655.5,1063.9,2627.712
54,SB,F,ER,0,OUR,598.2,1054.5,2627.823
54,SB,F,EH,1,PRESENTS,611.9,1515.1,2627.986
54,SB,F,AH,0,PRESENTS,407.2,1083.8,2628.093
54,SB,F,IY,1,BEING,443.7,2455.6,2628.359
54,SB,F,IH,0,BEING,450.9,2661.9,2628.443
54,SB,F,AH,0,IN,472.1,2021.5,2628.539
54,SB,F,IH,0,PILLOWCASES,541.6,1415.8,2628.792
54,SB,F,OW,1,PILLOWCASES,541.5,1459.3,2628.88
54,SB,F,AH,0,PILLOWCASES,501.4,1831,2629.389
54,SB,F,AH,0,AND,701.9,1604,2630.208
54,SB,F,AH,0,WITH,488.1,1643.4,2630.349
54,SB,F,AA,1,OUR,726.7,1258.7,2630.439
54,SB,F,EY,1,NAMES,645.4,1937.8,2630.681
54,SB,F,AA,1,ON,721.6,1077.9,2631.052
54,SB,F,OW,1,Y'KNOW,586.2,1588.5,2631.448
54,SB,F,AH,0,AND,596.1,1286.4,2631.578
54,SB,F,AY,1,I,576.9,1473.3,2631.66
54,SB,F,AH,0,CAN,779.9,1541.7,2631.798
54,SB,F,AH,0,REMEMBER,505,1264.4,2631.888
54,SB,F,EH,1,REMEMBER,657.4,1501.6,2631.965
54,SB,F,ER,0,REMEMBER,536.9,1319.4,2632.108
54,SB,F,AE,1,THAT,745.9,1359,2632.199
54,SB,F,IH,0,EXCITEMENT,541.7,1943.5,2632.306
54,SB,F,AY,1,EXCITEMENT,778.5,1428.8,2632.609
54,SB,F,AH,0,EXCITEMENT,505.3,1519.7,2632.918
54,SB,F,AH,1,BUT,436.7,795.1,2633.419
54,SB,F,AY,1,I,805.6,1370.4,2633.771
54,SB,F,AO,1,ALSO,574.4,1053.1,2634.059
54,SB,F,OW,0,ALSO,581.9,1374.6,2634.297
54,SB,F,AH,0,REMEMBER,490.5,1579.5,2634.419
54,SB,F,EH,1,REMEMBER,631.2,1408.5,2634.499
54,SB,F,ER,0,REMEMBER,437.2,909.6,2634.629
54,SB,F,AH,1,WHAT,575.1,895.8,2634.742
54,SB,F,IY,1,ME,479.6,2107.3,2634.896
54,SB,F,AH,0,AND,481.7,2095.9,2634.959
54,SB,F,AY,1,MY,567.5,1715.9,2635.416
54,SB,F,EH,1,ELDER,556.5,1899.6,2635.489
54,SB,F,ER,0,ELDER,437.1,1622.2,2635.768
54,SB,F,IH,1,SISTER,442.6,1762.1,2635.949
54,SB,F,ER,0,SISTER,412,2160.1,2636.159
54,SB,F,UW,1,USED,403.7,2249.1,2636.229
54,SB,F,AH,0,TO,344.3,1614.3,2636.459
54,SB,F,UW,1,DO,445.3,1798.7,2636.526
54,SB,F,AH,0,WAS,434.4,1445.2,2636.851
54,SB,F,IY,1,WE'D,424.5,1960.6,2637.351
54,SB,F,AH,1,HUNT,490.4,874.4,2637.662
54,SB,F,IY,1,WE,492.3,1213.1,2638.591
54,SB,F,UW,1,USED,359.8,895.3,2638.671
54,SB,F,AH,0,TO,481.7,1648.9,2638.88
54,SB,F,OW,1,KNOW,558.4,1487,2639
54,SB,F,EH,1,WHERE,695.7,1483.2,2639.187
54,SB,F,AY,1,MY,526.6,1066.6,2639.319
54,SB,F,AH,1,MUM,519.1,811.5,2639.471
54,SB,F,UH,1,WOULD,501.7,1204.7,2639.734
54,SB,F,AY,1,HIDE,809.9,1452.1,2639.954
54,SB,F,AH,0,THE,485.3,1519.6,2640.254
54,SB,F,EH,1,PRESENTS,655.8,1590.9,2640.428
54,SB,F,AH,0,PRESENTS,491.2,1435.3,2640.604
54,SB,F,AH,0,BEFORE,498.8,1604.2,2640.794
54,SB,F,AO,1,BEFORE,549.7,916.3,2640.931
54,SB,F,IY,1,SHE'D,446.2,2431.1,2641.144
54,SB,F,AE,1,WRAPPED,705.9,1374.9,2641.304
54,SB,F,AH,0,THEM,532.6,1432.8,2641.558
54,SB,F,AO,1,OR,535,867.9,2641.727
54,SB,F,AH,0,IF,463.1,1652.1,2641.884
54,SB,F,IY,1,SHE,416.1,2325.5,2642.098
54,SB,F,IY,1,EVEN,458.3,2407.5,2642.181
54,SB,F,AH,0,EVEN,437.1,1060.2,2642.321
54,SB,F,IH,1,IF,491.7,1701.2,2642.381
54,SB,F,IY,1,SHE,454.7,2680.5,2642.571
54,SB,F,AE,1,HAD,742.3,1454.1,2642.654
54,SB,F,AE,1,WRAPPED,773.4,1368.5,2642.88
54,SB,F,AH,0,THEM,580.8,1435.4,2643.091
54,SB,F,AE,1,AND,704.6,1491.7,2643.921
54,SB,F,IY,1,WE'D,425.6,1959.1,2644.098
54,SB,F,AY,1,FIND,748.5,1269,2644.308
54,SB,F,AH,0,THEM,504.3,1591.1,2644.614
54,SB,F,AH,0,AND,497.9,1511,2644.71
54,SB,F,IY,1,WE'D,423.4,2345.9,2644.901
54,SB,F,AH,0,UNDO,490.4,1057.7,2645.004
54,SB,F,UW,1,UNDO,406.2,1775.9,2645.264
54,SB,F,AH,0,THE,475.7,1025.6,2645.474
54,SB,F,AE,1,WRAPPING,527,2395.7,2645.577
54,SB,F,IH,0,WRAPPING,453.8,2500.6,2645.871
54,SB,F,AH,0,AND,474.2,1453.8,2645.998
54,SB,F,UH,1,LOOK,608.1,1064.8,2646.675
54,SB,F,AH,1,WHAT,568.9,1403.5,2647.011
54,SB,F,ER,1,WERE,595.3,1565.7,2647.888
54,SB,F,AH,0,ERM,490.2,1560.5,2648.128
54,SB,F,AH,1,BUT,516,825.3,2649.421
54,SB,F,AE,1,YEAH,576.2,1787.2,2649.734
54,SB,F,OW,1,SO,588.3,1244.7,2650.057
54,SB,F,OW,1,NO,653.1,1183.6,2650.207
54,SB,F,AY,1,I,735.5,1371.1,2650.382
54,SB,F,AE,1,HAVE,709.8,1635.3,2650.504
54,SB,F,AA,1,FOND,673.9,906.3,2650.708
54,SB,F,EH,1,MEMORIES,626,1478.5,2650.87
54,SB,F,ER,0,MEMORIES,448.2,1487.2,2651.008
54,SB,F,IY,0,MEMORIES,446.6,1678.9,2651.037
54,SB,F,AH,0,OF,409.7,1620.2,2651.157
54,SB,F,IH,1,CHRISTMAS,454.2,1573.1,2651.318
54,SB,F,AH,0,CHRISTMAS,424,1025.4,2651.541
54,SB,F,AE,1,YEAH,624.5,1802.2,2651.801
54,SB,F,AH,0,AND,584.9,1545,2651.878
54,SB,F,IY,1,WE'D,463.2,1914.6,2651.988
54,SB,F,AE,1,HAVE,754.8,1336.1,2652.161
54,SB,F,AE,1,FAMILY,721.1,1211.1,2652.586
54,SB,F,IY,0,FAMILY,511.9,1677.3,2652.818
54,SB,F,AW,1,ROUND,760.8,1467.5,2652.944
54,SB,F,IY,1,WE,497.8,1751,2653.271
54,SB,F,AO,1,ALWAYS,530.3,1418.4,2653.308
54,SB,F,IY,0,ALWAYS,446.7,1339.5,2653.398
54,SB,F,AE,1,HAD,685.3,1379.2,2653.548
54,SB,F,AY,1,LIKE,668.3,1313.5,2653.702
54,SB,F,AY,1,MY,516.5,1441.5,2653.851
54,SB,F,AE,1,GRANDMA,623.1,1377.1,2654.028
54,SB,F,AA,0,GRANDMA,557.8,1444.6,2654.278
54,SB,F,AE,1,GRANDAD,667.8,1374.1,2654.989
54,SB,F,AH,0,AND,524.6,1324.9,2655.342
54,SB,F,AE,1,AUNTIE,537.5,1417.4,2655.466
54,SB,F,IY,0,AUNTIE,524.3,2406.1,2655.749
54,SB,F,AE,1,ALICE,565.6,1923.2,2655.792
54,SB,F,AH,0,ALICE,501.1,1711.5,2655.982
54,SB,F,AH,0,ERM,540.9,1508.2,2656.668
54,SB,F,AH,0,AND,543,1397.1,2656.879
54,SB,F,AY,1,MY,656.6,1329.3,2657.185
54,SB,F,AY,1,I,726.8,1410.6,2657.682
54,SB,F,AH,0,REMEMBER,467.7,1558.6,2657.785
54,SB,F,EH,1,REMEMBER,540.9,1207.7,2657.891
54,SB,F,ER,0,REMEMBER,528.3,1331.9,2658.058
54,SB,F,AY,1,MY,597.1,1477,2658.173
54,SB,F,AE,1,DAD'S,836.4,1495.5,2658.679
54,SB,F,AE,1,GRANDMA,736.5,1269.9,2659.218
54,SB,F,AA,0,GRANDMA,734.5,1198.1,2659.492
54,SB,F,IH,1,WHICH'D,470.6,1608.9,2659.686
54,SB,F,AH,0,WHICH'D,426.3,1508.3,2659.966
54,SB,F,IY,0,BE,495.5,2005.9,2660.149
54,SB,F,AY,1,MY,649.8,1404.4,2660.31
54,SB,F,EY,1,GREAT,720.7,2204.9,2660.619
54,SB,F,UW,1,USED,475.3,2361.9,2661.339
54,SB,F,AH,0,TO,391.1,1588.4,2661.536
54,SB,F,AH,1,COME,577.3,929.2,2661.693
54,SB,F,AA,1,ON,535.3,1197.3,2662.073
54,SB,F,IH,1,CHRISTMAS,468.3,1570.6,2662.306
54,SB,F,AH,0,CHRISTMAS,426.3,1423.4,2662.509
54,SB,F,EY,1,DAY,610.1,1621.2,2662.726
54,SB,F,AE,1,YEAH,508.5,1680.1,2663.006
54,SB,F,OW,1,SO,543,1430.5,2663.867
54,SB,F,AH,0,IT,510.4,1218,2663.898
54,SB,F,AH,0,WAS,468.8,1375.1,2663.989
54,SB,F,AH,0,A,454.5,1250.5,2664.128
54,SB,F,IY,1,REAL,458.5,2407,2664.275
54,SB,F,AE,1,FAMILY,715.3,1144.8,2664.585
54,SB,F,IY,0,FAMILY,464.8,2402.4,2664.965
54,SB,F,AE,1,YEAH,616.8,1260,2665.542
54,SB,F,AE,1,YEAH,716.2,1220.8,2667.54
54,SB,F,IY,1,WE,493.3,1454.6,2667.913
54,SB,F,AO,1,ALWAYS,498.1,1232.5,2667.943
54,SB,F,IY,0,ALWAYS,417.2,1498.9,2668.033
54,SB,F,AE,1,HAD,621,1343.5,2668.154
54,SB,F,AH,0,A,460.1,1615,2668.24
54,SB,F,IH,1,CHRISTMAS,444.7,1555.8,2668.424
54,SB,F,AH,0,CHRISTMAS,387.6,1422,2668.617
54,SB,F,IH,1,DINNER,479.7,2292.7,2668.813
54,SB,F,ER,0,DINNER,544.8,1540.1,2669.09
54,SB,F,AE,1,YEAH,543.9,1844.1,2669.297
54,SB,F,OW,1,SO,517.1,1434.9,2669.873
54,SB,F,AE,1,YEAH,512.3,1223.2,2669.984
54,SB,F,AH,0,IT,531.2,1395.1,2670.014
54,SB,F,AH,1,WAS,538.8,1632.1,2670.631
54,SB,F,AH,1,LOVELY,471.5,860.6,2671.154
54,SB,F,IY,0,LOVELY,457.1,2678,2671.434
54,SB,F,OW,1,DON'T,472,1245.6,2674.87
54,SB,F,IY,1,EVEN,471.7,1334.2,2675.06
54,SB,F,AH,0,EVEN,565.3,1338.4,2675.19
54,SB,F,IH,0,RECALL,467.8,1806.2,2675.524
54,SB,F,AO,1,RECALL,511.5,930,2675.841
54,SB,F,EH,1,ANY,643.9,1750.2,2676.64
54,SB,F,IY,0,ANY,489.3,2812.1,2676.834
54,SB,F,UW,1,NEW,377.7,658,2677.45
54,SB,F,IH,1,YEAR'S,375.6,2800.9,2677.659
54,SB,F,IY,1,EVE,423,2991.3,2678.015
54,SB,F,AH,1,UP,434,1071.2,2678.389
54,SB,F,AH,0,UNTIL,375.7,1487.6,2678.583
54,SB,F,IH,1,UNTIL,504.5,1484.8,2678.806
54,SB,F,AE,1,YEAH,935.4,2047.8,2679.142
54,SB,F,ER,0,TEENAGER,537.6,1768.9,2680.786
54,SB,F,AE,1,YEAH,492.4,1594.7,2681.303
54,SB,F,AE,1,YEAH,369.8,1731.8,2681.532
54,SB,F,IH,1,NEAR,435.3,2390.8,2692.046
54,SB,F,EH,1,DEATH,723.1,1745.5,2692.325
54,SB,F,AH,0,ERM,671,1644.1,2693.234
54,SB,F,EH,1,WHEN,613.3,1696.1,2697.956
54,SB,F,AY,1,I,618.8,1539.2,2698.071
54,SB,F,AH,0,WAS,489.6,1370.2,2698.224
54,SB,F,EH,1,VERY,641,1574.1,2698.537
54,SB,F,IY,0,VERY,411.6,2247.9,2698.707
54,SB,F,IH,1,LITTLE,563.1,1851.8,2698.777
54,SB,F,AH,0,LITTLE,599.9,1614.2,2698.923
54,SB,F,AY,1,I,583.8,1432.5,2698.98
54,SB,F,IH,1,NEARLY,572.6,2332.4,2699.113
54,SB,F,IY,0,NEARLY,475.2,2328.5,2699.257
54,SB,F,AA,1,GOT,631.5,1200.7,2699.35
54,SB,F,AH,1,RUN,488.5,922.4,2699.517
54,SB,F,OW,1,OVER,598.3,1517.8,2699.644
54,SB,F,ER,0,OVER,643,1408.2,2700.034
54,SB,F,AH,0,ERM,495.1,1528.7,2700.884
54,SB,F,AH,0,AND,810,1379.9,2704.055
54,SB,F,EH,1,WHEN,628,872.6,2704.671
54,SB,F,AY,1,I,782.4,1319.9,2705.857
54,SB,F,AH,0,WAS,373.4,1434.5,2707.533
54,SB,F,EH,1,PREGNANT,613.6,1890.9,2707.819
54,SB,F,AH,0,PREGNANT,538.6,1507.7,2708.025
54,SB,F,IH,1,WITH,493.8,1922.6,2708.215
54,SB,F,AY,1,MY,523.3,1152,2708.363
54,SB,F,ER,1,FIRST,537.6,1423.9,2709.016
54,SB,F,AY,1,CHILD,681.9,1375.9,2710.09
54,SB,F,AA,1,TOM,695.3,1124.7,2710.66
54,SB,F,AH,0,ERM,603.2,1341.1,2711.326
54,SB,F,AH,0,AND,612.7,1311.4,2712.401
54,SB,F,AY,1,I,574.2,1512.8,2712.509
54,SB,F,AA,1,WAS,532.1,893.2,2712.61
54,SB,F,AH,0,DELIVERING,572.5,1272.6,2713.02
54,SB,F,IH,1,DELIVERING,525.9,2934.8,2713.093
54,SB,F,ER,0,DELIVERING,469.9,774.7,2713.154
54,SB,F,IH,0,DELIVERING,482.3,1502.9,2713.184
54,SB,F,IH,1,HIM,517.6,2240.8,2713.337
54,SB,F,AY,1,I,557.6,1016.1,2713.458
54,SB,F,AH,0,WAS,544.3,1255.9,2713.723
54,SB,F,AH,0,AT,589,1384.2,2713.85
54,SB,F,AA,1,HOSPITAL,606.1,921,2714.017
54,SB,F,AH,0,HOSPITAL,451.8,935.8,2714.324
54,SB,F,AH,0,DELIVERING,468.1,1065.2,2714.467
54,SB,F,IH,1,DELIVERING,543.5,2199.1,2714.587
54,SB,F,ER,0,DELIVERING,511.9,1487.4,2714.727
54,SB,F,IH,0,DELIVERING,500.3,1762.1,2714.784
54,SB,F,AH,0,AND,566,1486.8,2714.904
54,SB,F,AY,1,I,599.3,1269.2,2715.044
54,SB,F,IH,0,DEVELOPED,481.8,2149.5,2715.191
54,SB,F,EH,1,DEVELOPED,634.3,1089.3,2715.307
54,SB,F,AH,0,DEVELOPED,590.8,1322.9,2715.434
54,SB,F,IY,1,PRE,496.3,2249.4,2715.731
54,SB,F,AH,0,ECLAMPSIA,440.2,787.8,2715.797
54,SB,F,AE,1,ECLAMPSIA,754.8,1337,2716.004
54,SB,F,AH,0,ERM,665.6,1765,2717.694
54,SB,F,AH,0,AND,593.8,1332.1,2718.762
54,SB,F,AY,1,I,567,1448.9,2718.882
54,SB,F,AA,1,STARTED,668.2,1396,2719.179
54,SB,F,AH,0,STARTED,437.1,685.6,2719.572
54,SB,F,IH,1,FITTING,359.2,1916,2719.652
54,SB,F,IH,0,FITTING,522.7,2085.6,2719.813
54,SB,F,AH,0,AND,569.1,1340.3,2720.395
54,SB,F,AH,0,IT,601.6,1506.1,2721.359
54,SB,F,AH,0,WAS,447.4,1345.4,2721.503
54,SB,F,AH,1,TOUCH,479,1269.8,2721.72
54,SB,F,AH,0,AND,469,1649,2721.899
54,SB,F,OW,1,GO,640.4,1491.2,2722.09
54,SB,F,EY,1,THEY,432.6,1558.2,2722.598
54,SB,F,AE,1,HAD,595.6,1939.1,2722.67
54,SB,F,UW,1,TO,465.2,1299.8,2722.941
54,SB,F,AH,0,ERM,523.1,1587,2724.035
54,SB,F,AH,0,DELIVER,482.5,1743.7,2724.911
54,SB,F,IH,1,DELIVER,488.8,1613,2724.998
54,SB,F,ER,0,DELIVER,521.5,1577.8,2725.111
54,SB,F,AA,1,TOM,569.6,1061.1,2725.31
54,SB,F,IH,1,QUICKLY,496.3,1942.6,2725.65
54,SB,F,IY,0,QUICKLY,507.9,1985.3,2725.953
54,SB,F,AH,1,OTHERWISE,441,1401.8,2726.154
54,SB,F,ER,0,OTHERWISE,517.7,995.7,2726.334
54,SB,F,AY,1,I,704.1,1433.3,2726.76
54,SB,F,UH,1,WOULD'VE,498,1391,2726.901
54,SB,F,AH,0,WOULD'VE,476.7,1591.9,2726.988
54,SB,F,AY,1,DIED,681.2,1447.9,2727.178
54,SB,F,OW,1,SO,481.5,1141.1,2727.975
54,SB,F,AE,1,THAT,768.4,1370.4,2728.061
54,SB,F,AA,1,WAS,611.9,903.7,2728.251
54,SB,F,AY,1,QUITE,658.4,1198.3,2728.65
54,SB,F,AH,1,TOUCH,467.9,1232.6,2729.244
54,SB,F,AH,0,AND,468.9,1554.2,2729.437
54,SB,F,OW,1,GO,610.7,1460.7,2729.651
54,SB,F,AH,0,ERM,616.5,1513.7,2731.051
54,SB,F,AH,1,BUT,793.5,1863.1,2731.131
54,SB,F,AH,1,OTHER,912.8,1729.9,2731.191
54,SB,F,ER,0,OTHER,599.7,1646.4,2731.251
54,SB,F,AE,1,THAN,555,1919.6,2731.457
54,SB,F,AH,0,THAT,500.9,928.5,2732.224
54,SB,F,OW,1,NO,557.6,1558.6,2732.672
54,SB,F,AY,1,I'VE,604,1430.1,2732.79
54,SB,F,AA,1,NOT,430.1,1336.6,2733.734
54,SB,F,AY,1,I'VE,583,1196.6,2735.132
54,SB,F,AE,1,HAD,587.2,1375.5,2735.284
54,SB,F,AH,0,A,473.4,1589.9,2735.361
54,SB,F,UW,1,FEW,375,805.5,2735.653
54,SB,F,EH,1,ESCAPADES,735.1,1747.3,2735.947
54,SB,F,AH,0,ESCAPADES,425.3,845.4,2736.18
54,SB,F,OW,1,Y'KNOW,625.3,1498.8,2737.227
54,SB,F,ER,1,HURT,582.8,1638.6,2737.507
54,SB,F,EH,1,MYSELF,669.5,1490,2737.834
54,SB,F,AH,1,BUT,547.7,998.3,2738.144
54,SB,F,AH,1,NOTHING,495.9,1210.8,2738.268
54,SB,F,IH,0,NOTHING,538.4,1758.2,2738.49
54,SB,F,EH,1,NEVER,609.1,1619.2,2738.961
54,SB,F,ER,0,NEVER,512.2,1750,2739.064
54,SB,F,OW,1,BROKEN,544.6,1297.7,2739.237
54,SB,F,AH,0,BROKEN,402.5,1532.3,2739.411
54,SB,F,AH,0,A,519.3,1581.8,2739.48
54,SB,F,OW,1,OH,478.7,1454.7,2739.508
54,SB,F,AH,1,TOUCH,498.9,1431.2,2739.591
54,SB,F,UH,1,WOOD,512.3,2154.4,2739.761
54,SB,F,EH,1,NEVER,670.6,1587,2740.524
54,SB,F,ER,0,NEVER,465.1,1190.7,2740.638
54,SB,F,OW,1,BROKEN,567.6,1308.7,2740.778
54,SB,F,AH,0,BROKEN,429.7,1430,2740.951
54,SB,F,AH,0,A,523.4,1402,2741.014
54,SB,F,OW,1,BONE,560.8,1344.5,2741.13
54,SB,F,IH,1,IN,472.4,1757.4,2741.308
54,SB,F,AY,1,MY,472.5,1552.8,2741.45
54,SB,F,OW,1,SO,708,1462.6,2742.484
54,SB,F,AY,1,I'VE,698.3,1458.5,2742.489
54,SB,F,AH,0,BEEN,534.7,1350.9,2742.634
54,SB,F,AY,1,QUITE,709.8,1193.4,2742.895
54,SB,F,AH,1,LUCKY,502,1036.5,2743.023
54,SB,F,IY,0,LUCKY,702.8,1898.9,2743.22
54,SB,F,IH,1,REALLY,457.1,1716.6,2743.283
54,SB,F,IY,0,REALLY,583.7,1699.4,2743.351
54,SB,F,AE,1,YEAH,516.2,1845.2,2744.774
54,SB,F,AY,1,I,812.6,1490.4,2748.975
54,SB,F,OW,1,DON'T,708.8,1527.9,2749.166
54,SB,F,IH,1,REALLY,435.5,2001.9,2750.484
54,SB,F,IY,0,REALLY,418.6,1839.4,2750.57
54,SB,F,OW,1,NO,521,1490.2,2750.695
54,SB,F,AY,1,I,559.2,1432.5,2751.904
54,SB,F,OW,1,DON'T,595.7,1493,2752.044
54,SB,F,OW,1,NO,518.6,1727.4,2754.689
54,SB,F,AY,1,I,543.7,1430.1,2755.84
54,SB,F,AE,1,HAVEN'T,722.2,1420.7,2756.032
54,SB,F,AH,0,HAVEN'T,353.6,708.7,2756.145
54,SB,F,ER,1,PERSONALLY,524.9,1585,2756.472
54,SB,F,AH,0,PERSONALLY,391.5,597,2756.795
54,SB,F,AH,0,PERSONALLY,531.7,1403.6,2756.855
54,SB,F,IY,0,PERSONALLY,496,1605.3,2757.039
54,SB,F,AH,0,ERM,579.4,1627.4,2757.897
54,SB,F,IY,1,WE,489.7,2124.2,2758.55
54,SB,F,UW,1,USED,347.1,2180.9,2758.81
54,SB,F,AH,0,TO,443.2,1178.5,2759.01
54,SB,F,EH,1,MESS,588.9,1583.9,2759.121
54,SB,F,AH,0,ABOUT,495.4,1369.9,2759.28
54,SB,F,AW,1,ABOUT,643.8,1370.4,2759.363
54,SB,F,AH,0,WITH,458.6,1463,2759.544
54,SB,F,IY,1,OUIJA,360,2528.3,2759.738
54,SB,F,IY,0,OUIJA,331.3,2367.1,2759.951
54,SB,F,AO,1,BOARDS,562.3,1019.6,2760.078
54,SB,F,EH,1,WHEN,528,1399.9,2760.391
54,SB,F,AY,1,I,533,1528.9,2760.476
54,SB,F,AH,0,WAS,485.3,1378.1,2760.531
54,SB,F,AH,0,A,394.7,1118.8,2760.661
54,SB,F,IY,1,TEENAGER,439.3,2247.9,2760.824
54,SB,F,ER,0,TEENAGER,533.8,1509.3,2761.301
54,SB,F,EH,1,ERR,758.1,1656,2762.771
54,SB,F,AY,1,I,741,1478.9,2763.014
54,SB,F,IH,1,THINK,527.5,1970.8,2763.153
54,SB,F,AH,0,UNLESS,483.8,1580.6,2763.363
54,SB,F,EH,1,UNLESS,654.6,1518.9,2763.54
54,SB,F,UW,1,YOU'VE,391.8,1930.8,2763.806
54,SB,F,AE,1,HAD,803.3,1365.3,2764.047
54,SB,F,AH,0,A,587,1425.4,2764.664
54,SB,F,AO,1,SORT,496.5,1004.8,2764.927
54,SB,F,AH,0,OF,468.3,1330.9,2765.196
54,SB,F,IH,0,EXPERIENCE,510.7,1689.8,2765.28
54,SB,F,IH,1,EXPERIENCE,519.1,2296.4,2765.62
54,SB,F,IY,0,EXPERIENCE,457.7,1755.8,2765.797
54,SB,F,AH,0,EXPERIENCE,434.5,1701.5,2765.834
54,SB,F,AH,1,OF,615.1,1302.8,2766.01
54,SB,F,AH,0,IT,653.6,1544.5,2766.133
54,SB,F,AY,1,I'D,783.2,1387.2,2766.221
54,SB,F,AY,1,LIKE,942.7,1303.5,2766.442
54,SB,F,AH,0,TO,530.4,1665.7,2766.757
54,SB,F,AH,0,ERM,778.2,1725.1,2768.123
54,SB,F,AY,1,I'VE,596.7,1328.6,2768.37
54,SB,F,IH,1,BEEN,471.1,1934.8,2768.595
54,SB,F,AH,0,TO,515.5,1304.6,2768.929
54,SB,F,AH,0,A,507.3,1642.5,2769.046
54,SB,F,AH,0,ERM,783.3,1729.4,2770.859
54,SB,F,AY,1,PSYCHICS,779.1,1420.6,2772.876
54,SB,F,IH,0,PSYCHICS,476.6,2359.5,2773.174
54,SB,F,AE,1,AND,645.1,1390.3,2774.604
54,SB,F,AY,1,I'VE,567.7,1387.1,2774.754
54,SB,F,AY,1,I'VE,584.2,1395.5,2775.2
54,SB,F,AO,1,ALWAYS,552.8,1143.7,2775.28
54,SB,F,IY,0,ALWAYS,438.2,1921.6,2775.46
54,SB,F,AH,1,COME,445.4,979.5,2775.66
